1.000000000000000000e+04,1.275000000000000000e+04,2.612676056338028161e+02
1.000000000000000000e+04,1.286000000000000000e+04,1.628342245989304899e+02
1.000000000000000000e+04,1.601000000000000000e+04,2.116465863453815359e+02
1.000000000000000000e+04,1.664000000000000000e+04,1.487354750512645296e+02
1.000000000000000000e+04,1.716000000000000000e+04,1.410788381742738693e+02
1.000000000000000000e+04,1.720000000000000000e+04,1.310408921933085367e+02
2.000000000000000000e+04,2.005000000000000000e+04,2.103392568659127733e+02
2.000000000000000000e+04,2.006000000000000000e+04,1.623249299719888086e+02
2.000000000000000000e+04,2.014000000000000000e+04,2.080000000000000000e+02
2.000000000000000000e+04,2.015000000000000000e+04,1.518987341772152035e+02
2.000000000000000000e+04,2.016000000000000000e+04,3.720877051385526102e+03
2.000000000000000000e+04,2.032000000000000000e+04,1.276283618581907149e+02
2.000000000000000000e+04,2.034000000000000000e+04,1.425293217746047958e+02
2.000000000000000000e+04,2.035000000000000000e+04,1.349397590361445793e+02
2.000000000000000000e+04,2.044000000000000000e+04,8.210541310541310622e+02
2.000000000000000000e+04,2.056000000000000000e+04,1.657894736842105203e+02
2.000000000000000000e+04,2.059000000000000000e+04,2.305799648506151129e+02
2.000000000000000000e+04,2.068000000000000000e+04,1.886287625418060259e+02
2.000000000000000000e+04,2.072000000000000000e+04,1.668085106382978609e+02
2.000000000000000000e+04,2.078000000000000000e+04,1.627314814814814952e+02
2.000000000000000000e+04,2.084000000000000000e+04,1.313432835820895548e+02
2.000000000000000000e+04,2.099000000000000000e+04,1.624557260920897193e+02
2.000000000000000000e+04,2.137000000000000000e+04,2.193891102257636021e+02
2.000000000000000000e+04,2.219000000000000000e+04,1.668893129770992232e+02
2.000000000000000000e+04,2.351000000000000000e+04,1.565217391304347814e+02
2.000000000000000000e+04,2.372000000000000000e+04,2.037453183520599111e+02
1.000000000000000000e+04,2.999000000000000000e+04,1.583482944344703753e+02
3.000000000000000000e+04,3.009000000000000000e+04,1.172413793103448256e+02
3.000000000000000000e+04,3.013000000000000000e+04,1.773584905660377444e+02
3.000000000000000000e+04,3.014000000000000000e+04,2.000000000000000000e+02
3.000000000000000000e+04,3.030000000000000000e+04,1.962890625000000000e+02
3.000000000000000000e+04,3.085000000000000000e+04,1.647834274952919031e+02
3.000000000000000000e+04,3.100000000000000000e+04,1.428327645051194565e+02
3.000000000000000000e+04,3.121000000000000000e+04,1.557116451016635779e+02
3.000000000000000000e+04,3.132000000000000000e+04,1.481481481481481524e+02
3.000000000000000000e+04,3.144000000000000000e+04,1.391752577319587658e+02
2.000000000000000000e+04,3.160000000000000000e+04,1.479140328697850748e+02
3.000000000000000000e+04,3.194000000000000000e+04,1.540000000000000000e+02
3.000000000000000000e+04,3.209000000000000000e+04,1.432510885341073958e+02
3.000000000000000000e+04,3.246000000000000000e+04,1.494071146245059367e+02
3.000000000000000000e+04,3.299000000000000000e+04,1.344701583434835470e+02
3.000000000000000000e+04,3.354000000000000000e+04,1.798737727910238391e+02
3.000000000000000000e+04,3.515000000000000000e+04,2.982784854918612837e+03
3.000000000000000000e+04,3.797000000000000000e+04,2.031872509960159334e+02
4.000000000000000000e+04,4.006000000000000000e+04,1.843575418994413440e+02
4.000000000000000000e+04,4.008000000000000000e+04,1.554858934169278939e+02
4.000000000000000000e+04,4.028000000000000000e+04,1.577689243027888324e+02
4.000000000000000000e+04,4.038000000000000000e+04,2.833698030634573115e+02
4.000000000000000000e+04,4.046000000000000000e+04,1.454148471615720553e+02
4.000000000000000000e+04,4.055000000000000000e+04,1.259935553168635920e+02
4.000000000000000000e+04,4.058000000000000000e+04,1.638719512195121979e+02
4.000000000000000000e+04,4.063000000000000000e+04,1.724340175953079211e+02
4.000000000000000000e+04,4.068000000000000000e+04,1.729020979020978928e+02
4.000000000000000000e+04,4.083000000000000000e+04,2.113861386138613909e+02
4.000000000000000000e+04,4.096000000000000000e+04,2.029612756264236850e+02
4.000000000000000000e+04,4.120000000000000000e+04,1.689062500000000000e+02
4.000000000000000000e+04,4.124000000000000000e+04,1.233796296296296333e+02
4.000000000000000000e+04,4.143000000000000000e+04,1.427365883062085459e+02
4.000000000000000000e+04,4.152000000000000000e+04,1.285714285714285836e+02
4.000000000000000000e+04,4.180000000000000000e+04,1.534013605442176811e+02
3.000000000000000000e+04,4.217000000000000000e+04,1.768786127167630013e+02
4.000000000000000000e+04,4.223000000000000000e+04,1.707264957264957275e+02
4.000000000000000000e+04,4.269000000000000000e+04,1.556962025316455822e+02
4.000000000000000000e+04,4.315000000000000000e+04,1.657929226736566193e+02
4.000000000000000000e+04,4.336000000000000000e+04,2.692520775623268605e+02
4.000000000000000000e+04,4.557000000000000000e+04,1.608695652173913118e+02
4.000000000000000000e+04,4.708000000000000000e+04,1.185011709601873520e+02
3.000000000000000000e+04,4.894000000000000000e+04,1.354120267260579169e+02
2.000000000000000000e+04,4.999000000000000000e+04,1.603636363636363740e+02
5.000000000000000000e+04,5.005000000000000000e+04,1.230769230769230802e+02
5.000000000000000000e+04,5.008000000000000000e+04,2.288659793814433101e+02
5.000000000000000000e+04,5.009000000000000000e+04,6.848798674399336960e+03
5.000000000000000000e+04,5.010000000000000000e+04,1.486529318541996929e+02
5.000000000000000000e+04,5.012000000000000000e+04,1.236156351791530881e+02
5.000000000000000000e+04,5.017000000000000000e+04,1.714285714285714164e+02
5.000000000000000000e+04,5.025000000000000000e+04,1.272727272727272663e+02
5.000000000000000000e+04,5.031000000000000000e+04,1.457249070631970369e+02
5.000000000000000000e+04,5.040000000000000000e+04,3.036496350364963632e+02
5.000000000000000000e+04,5.041000000000000000e+04,2.025688073394495348e+02
5.000000000000000000e+04,5.043000000000000000e+04,1.739644970414201168e+02
5.000000000000000000e+04,5.048000000000000000e+04,1.536489151873767298e+02
5.000000000000000000e+04,5.050000000000000000e+04,2.609708737864077648e+02
5.000000000000000000e+04,5.065000000000000000e+04,2.088809946714031867e+02
5.000000000000000000e+04,5.072000000000000000e+04,1.381294964028776917e+02
5.000000000000000000e+04,5.083000000000000000e+04,1.661538461538461604e+02
5.000000000000000000e+04,5.087000000000000000e+04,1.539763113367174299e+02
5.000000000000000000e+04,5.093000000000000000e+04,1.846201358863496012e+02
5.000000000000000000e+04,5.103000000000000000e+04,1.458227848101265920e+02
5.000000000000000000e+04,5.132000000000000000e+04,1.482926829268292579e+02
5.000000000000000000e+04,5.155000000000000000e+04,2.165625000000000000e+02
4.000000000000000000e+04,5.230000000000000000e+04,1.773399014778325125e+02
5.000000000000000000e+04,5.258000000000000000e+04,1.291581108829568905e+02
5.000000000000000000e+04,5.265000000000000000e+04,1.465620328849028340e+02
5.000000000000000000e+04,5.378000000000000000e+04,1.844522968197879891e+02
5.000000000000000000e+04,5.699000000000000000e+04,1.380368098159509316e+02
5.000000000000000000e+04,5.777000000000000000e+04,1.827777777777777715e+02
5.000000000000000000e+04,5.912000000000000000e+04,2.257799671592775042e+02
5.000000000000000000e+04,5.963000000000000000e+04,3.793180547792062498e+02
6.000000000000000000e+04,6.010000000000000000e+04,1.490909090909090935e+02
6.000000000000000000e+04,6.012000000000000000e+04,1.475435816164817879e+02
6.000000000000000000e+04,6.022000000000000000e+04,1.832402234636871583e+02
6.000000000000000000e+04,6.025000000000000000e+04,1.553956834532374103e+02
6.000000000000000000e+04,6.032000000000000000e+04,1.520803443328551054e+02
6.000000000000000000e+04,6.033000000000000000e+04,1.946327683615819240e+02
6.000000000000000000e+04,6.047000000000000000e+04,2.421733505821474637e+02
6.000000000000000000e+04,6.066000000000000000e+04,2.755711775043936882e+02
6.000000000000000000e+04,6.105000000000000000e+04,1.583333333333333428e+02
6.000000000000000000e+04,6.106000000000000000e+04,1.741197183098591665e+02
6.000000000000000000e+04,6.117000000000000000e+04,2.701134930643127632e+02
6.000000000000000000e+04,6.120000000000000000e+04,5.299546142208774882e+02
6.000000000000000000e+04,6.158000000000000000e+04,1.414990859232175637e+02
6.000000000000000000e+04,6.175000000000000000e+04,2.182879377431906676e+02
6.000000000000000000e+04,6.192000000000000000e+04,2.441025641025641164e+02
6.000000000000000000e+04,6.195000000000000000e+04,2.041587901701323347e+02
6.000000000000000000e+04,6.200000000000000000e+04,1.572299651567944352e+02
6.000000000000000000e+04,6.203000000000000000e+04,2.435643564356435604e+02
6.000000000000000000e+04,6.221000000000000000e+04,2.475040257648953173e+02
6.000000000000000000e+04,6.266000000000000000e+04,1.632352941176470722e+02
6.000000000000000000e+04,6.286000000000000000e+04,1.833707865168539399e+02
6.000000000000000000e+04,6.316000000000000000e+04,2.705985915492957474e+02
6.000000000000000000e+04,6.333000000000000000e+04,2.241706161137440745e+02
5.000000000000000000e+04,6.390000000000000000e+04,1.257234726688102882e+02
6.000000000000000000e+04,6.516000000000000000e+04,2.526132404181184654e+02
6.000000000000000000e+04,6.547000000000000000e+04,1.607342378292098886e+02
6.000000000000000000e+04,6.695000000000000000e+04,1.751351351351351298e+02
6.000000000000000000e+04,6.886000000000000000e+04,1.239495798319327662e+02
3.000000000000000000e+04,6.999000000000000000e+04,1.395862068965517153e+02
7.000000000000000000e+04,7.005000000000000000e+04,2.632090761750405363e+02
7.000000000000000000e+04,7.012000000000000000e+04,1.840179238237490722e+02
7.000000000000000000e+04,7.016000000000000000e+04,4.956677890011223099e+03
7.000000000000000000e+04,7.031000000000000000e+04,1.312500000000000000e+02
7.000000000000000000e+04,7.042000000000000000e+04,2.699074074074073906e+02
7.000000000000000000e+04,7.044000000000000000e+04,1.250420168067226854e+02
7.000000000000000000e+04,7.052000000000000000e+04,1.207351555136663563e+02
7.000000000000000000e+04,7.076000000000000000e+04,1.539225422045680318e+02
7.000000000000000000e+04,7.091000000000000000e+04,2.071881606765327604e+02
7.000000000000000000e+04,7.095000000000000000e+04,1.656683710737764841e+02
7.000000000000000000e+04,7.145000000000000000e+04,1.616901408450704309e+02
7.000000000000000000e+04,7.148000000000000000e+04,1.924860111910471687e+02
4.000000000000000000e+04,7.163000000000000000e+04,1.653746770025839794e+02
7.000000000000000000e+04,7.210000000000000000e+04,1.698975571315996831e+02
7.000000000000000000e+04,7.249000000000000000e+04,2.712500000000000000e+02
7.000000000000000000e+04,7.264000000000000000e+04,1.837500000000000000e+02
7.000000000000000000e+04,7.268000000000000000e+04,1.885350318471337516e+02
7.000000000000000000e+04,7.304000000000000000e+04,2.555178268251273437e+02
7.000000000000000000e+04,7.334000000000000000e+04,2.625412541254125358e+02
7.000000000000000000e+04,7.338000000000000000e+04,3.126903553299492273e+02
7.000000000000000000e+04,7.360000000000000000e+04,2.090784044016506300e+02
7.000000000000000000e+04,7.403000000000000000e+04,1.600318471337579638e+02
7.000000000000000000e+04,7.549000000000000000e+04,1.394545454545454675e+02
7.000000000000000000e+04,7.643000000000000000e+04,1.889361702127659441e+02
7.000000000000000000e+04,7.715000000000000000e+04,1.746945898778359378e+02
7.000000000000000000e+04,7.789000000000000000e+04,1.525423728813559308e+02
7.000000000000000000e+04,7.954000000000000000e+04,2.127261384903306407e+02
7.000000000000000000e+04,8.605000000000000000e+04,1.248437500000000000e+02
